Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771512906610,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.88215255737305,48.67301559448242,46.18817901611328,46.77712631225586,47.50312423706055,44.81340026855469,46.00324630737305,48.31357955932617,0,0,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,NaN,0,0,NaN,0,NaN,NaN,NaN,0,NaN,25.723478317260742,137438953472,0,20808089600,0
203,1771512906610,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.88215255737305,48.67301559448242,46.18817901611328,46.77712631225586,47.50312423706055,44.81340026855469,46.00324630737305,48.31357955932617,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,0,100,50,25.723478317260742,137438953472,0,20809269248,0
203,1771512906813,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.88215255737305,48.67301559448242,46.18817901611328,46.77712631225586,47.50312423706055,44.81340026855469,46.00324630737305,48.31357955932617,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,25.723478317260742,137438953472,0,20815429632,0
209,1771512907017,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.80766677856445,48.616302490234375,46.09711456298828,46.67377853393555,47.73023986816406,45.012901306152344,46.22018051147461,48.70734786987305,13.636363983154297,9.523809432983398,35,25,0,0,0,0,0,0,0,0,9.523809432983398,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,65,42.105262756347656,25.723478317260742,137438953472,0,22290432000,0
202,1771512907227,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.80766677856445,48.616302490234375,46.09711456298828,46.67377853393555,47.73023986816406,45.012901306152344,46.22018051147461,48.70734786987305,5,9.523809432983398,14.285715103149414,4.761904716491699,0,0,4.545454502105713,0,0,4.761904716491699,4.761904716491699,0,0,4.545454502105713,4.761904716491699,0,0,0,0,0,4.545454502105713,0,80,27.272727966308594,25.723478317260742,137438953472,0,24202084352,0
199,1771512907429,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.80766677856445,48.616302490234375,46.09711456298828,46.67377853393555,47.73023986816406,45.012901306152344,46.22018051147461,48.70734786987305,14.285715103149414,5,20,19.047618865966797,0,0,4.761904716491699,0,4.761904716491699,0,0,4.761904716491699,4.761904716491699,4.761904716491699,0,0,0,4.761904716491699,9.523809432983398,10,0,0,66.66667175292969,10.526315689086914,34.715087890625,137438953472,0,25125044224,0
209,1771512907629,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.80766677856445,48.616302490234375,46.09711456298828,46.67377853393555,47.73023986816406,45.012901306152344,46.22018051147461,48.70734786987305,5,5.263157844543457,15.789472579956055,11.111111640930176,0,4.761904716491699,0,0,10,0,0,0,5,0,5,0,0,0,5.263157844543457,9.523809432983398,5,5,50,40,34.715087890625,137438953472,0,25400492032,0
200,1771512907839,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.80766677856445,48.616302490234375,46.09711456298828,46.67377853393555,47.73023986816406,45.012901306152344,46.22018051147461,48.70734786987305,14.285715103149414,36.3636360168457,31.81818199157715,18.18181800842285,4.545454502105713,0,0,0,0,9.523809432983398,4.761904716491699,0,9.523809432983398,0,0,4.761904716491699,0,9.090909004211426,9.523809432983398,5,4.761904716491699,4.545454502105713,42.105262756347656,40,34.715087890625,137438953472,0,25322799104,0
209,1771512908040,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.369667053222656,49.926658630371094,47.2513313293457,48.029415130615234,49.19334030151367,46.54385757446289,47.407169342041016,50.133575439453125,5.263157844543457,5,22.22222328186035,10,0,4.761904716491699,0,0,0,0,0,4.761904716491699,5,5,5,0,0,0,10,9.523809432983398,5,5.263157844543457,55,40,34.715087890625,137438953472,0,25304268800,0
209,1771512908250,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.369667053222656,49.926658630371094,47.2513313293457,48.029415130615234,49.19334030151367,46.54385757446289,47.407169342041016,50.133575439453125,4.761904716491699,5,19.047618865966797,33.333335876464844,0,0,0,0,4.545454502105713,4.761904716491699,0,0,4.761904716491699,0,0,4.545454502105713,9.090909004211426,4.761904716491699,9.523809432983398,10,0,9.090909004211426,33.333335876464844,33.333335876464844,34.715087890625,137438953472,0,25701515264,0
