Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771523937970,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.216915130615234,49.861778259277344,47.389617919921875,48.16421890258789,48.999053955078125,46.28056716918945,46.96422576904297,49.66533660888672,NaN,0,NaN,NaN,0,0,NaN,NaN,0,0,0,0,NaN,0,NaN,NaN,0,NaN,0,0,0,NaN,NaN,100,24.658367156982422,137438953472,0,20279967744,0
209,1771523937970,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.216915130615234,49.861778259277344,47.389617919921875,48.16421890258789,48.999053955078125,46.28056716918945,46.96422576904297,49.66533660888672,50,NaN,0,0,0,NaN,0,0,NaN,NaN,NaN,NaN,50,0,0,0,NaN,0,NaN,0,NaN,0,0,NaN,24.658367156982422,137438953472,0,20281212928,0
205,1771523938180,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.216915130615234,49.861778259277344,47.389617919921875,48.16421890258789,48.999053955078125,46.28056716918945,46.96422576904297,49.66533660888672,0,8.69565200805664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,24.658367156982422,137438953472,0,20293156864,0
209,1771523938386,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.216915130615234,49.861778259277344,47.389617919921875,48.16421890258789,48.999053955078125,46.28056716918945,46.96422576904297,49.66533660888672,9.523809432983398,0,30.000001907348633,31.81818199157715,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.761904716491699,0,0,0,66.66667175292969,45.45454788208008,26.727581024169922,137438953472,0,21816999936,0
199,1771523938596,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.216915130615234,49.861778259277344,47.389617919921875,48.16421890258789,48.999053955078125,46.28056716918945,46.96422576904297,49.66533660888672,19.047618865966797,10,9.090909004211426,0,0,0,4.545454502105713,0,63.6363639831543,15.000000953674316,14.285715103149414,9.090909004211426,9.090909004211426,4.761904716491699,0,0,4.761904716491699,4.761904716491699,4.545454502105713,4.761904716491699,0,0,19.047618865966797,10,26.727581024169922,137438953472,0,23657250816,0
200,1771523938796,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.216915130615234,49.861778259277344,47.389617919921875,48.16421890258789,48.999053955078125,46.28056716918945,46.96422576904297,49.66533660888672,5,15.000000953674316,0,0,0,0,0,4.761904716491699,55,25,10,30.000001907348633,5,5,14.285715103149414,0,0,5,0,5,0,0,0,0,26.727581024169922,137438953472,0,24212750336,0
200,1771523938997,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.648460388183594,50.12391662597656,47.68560791015625,48.4693603515625,49.365692138671875,46.68706512451172,47.21964645385742,49.97394943237305,5.263157844543457,5,5,0,4.761904716491699,0,0,0,68.42105102539063,10.526315689086914,15.000000953674316,15.789472579956055,5,10,0,5,0,0,5,0,10,0,0,4.761904716491699,26.727581024169922,137438953472,0,24485019648,0
200,1771523939198,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.648460388183594,50.12391662597656,47.68560791015625,48.4693603515625,49.365692138671875,46.68706512451172,47.21964645385742,49.97394943237305,10,5,0,0,0,0,0,0,78.94737243652344,20,11.111111640930176,15.000000953674316,0,10,9.090909004211426,5,0,5,4.761904716491699,9.523809432983398,5,9.090909004211426,10,0,26.727581024169922,137438953472,0,24389812224,0
201,1771523939399,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.648460388183594,50.12391662597656,47.68560791015625,48.4693603515625,49.365692138671875,46.68706512451172,47.21964645385742,49.97394943237305,5,10,0,9.090909004211426,0,0,0,4.761904716491699,50,21.052631378173828,30.000001907348633,21.052631378173828,5,5,0,5,9.090909004211426,0,0,5,5,0,0,5,94.90422821044922,137438953472,0,24511840256,0
199,1771523939600,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.648460388183594,50.12391662597656,47.68560791015625,48.4693603515625,49.365692138671875,46.68706512451172,47.21964645385742,49.97394943237305,15.000000953674316,10,4.761904716491699,0,0,4.761904716491699,0,0,42.105262756347656,25,21.052631378173828,35,14.285715103149414,9.523809432983398,10,9.523809432983398,0,20,4.761904716491699,0,13.636363983154297,5,5,0,94.90422821044922,137438953472,0,24520507392,0
