Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771505559405,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.00303268432617,48.7785530090332,46.22016906738281,46.90754318237305,47.65325164794922,45.02755355834961,45.88867950439453,48.052391052246094,NaN,NaN,0,NaN,0,0,0,0,NaN,100,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,26.880495071411133,137438953472,0,23603838976,0
208,1771505559405,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.00303268432617,48.7785530090332,46.22016906738281,46.90754318237305,47.65325164794922,45.02755355834961,45.88867950439453,48.052391052246094,0,0,NaN,0,NaN,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0,100,0,0,0,0,0,0,26.880495071411133,137438953472,0,23603838976,0
207,1771505559614,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.00303268432617,48.7785530090332,46.22016906738281,46.90754318237305,47.65325164794922,45.02755355834961,45.88867950439453,48.052391052246094,47.619049072265625,55,0,0,0,0,0,0,20,71.42857360839844,20,18.18181800842285,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,26.880495071411133,137438953472,0,23603838976,0
202,1771505559823,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.00303268432617,48.7785530090332,46.22016906738281,46.90754318237305,47.65325164794922,45.02755355834961,45.88867950439453,48.052391052246094,70,33.333335876464844,0,0,4.761904716491699,0,0,0,76.19047546386719,55,14.285715103149414,15.000000953674316,9.523809432983398,4.761904716491699,0,0,0,4.761904716491699,4.761904716491699,0,4.545454502105713,8.69565200805664,4.761904716491699,0,26.880495071411133,137438953472,0,23603838976,0
199,1771505560026,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.16935729980469,47.89131546020508,45.067588806152344,45.26615524291992,47.247840881347656,44.85128402709961,45.519229888916016,47.517024993896484,23.809524536132813,50,0,0,0,0,0,0,75,9.523809432983398,5,14.285715103149414,45,4.761904716491699,0,0,0,15.789472579956055,0,5,0,0,0,0,26.880495071411133,137438953472,0,27017412608,0
200,1771505560226,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.16935729980469,47.89131546020508,45.067588806152344,45.26615524291992,47.247840881347656,44.85128402709961,45.519229888916016,47.517024993896484,15.789472579956055,60.000003814697266,9.523809432983398,5,0,0,4.761904716491699,0,30.000001907348633,26.3157901763916,35,30.000001907348633,30.000001907348633,5,9.523809432983398,5,0,10,5,4.761904716491699,5.263157844543457,0,0,0,26.880495071411133,137438953472,0,27811299328,0
199,1771505560426,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.16935729980469,47.89131546020508,45.067588806152344,45.26615524291992,47.247840881347656,44.85128402709961,45.519229888916016,47.517024993896484,52.38095474243164,28.571430206298828,0,0,4.761904716491699,0,0,4.761904716491699,47.36842346191406,20,30.000001907348633,21.052631378173828,28.571430206298828,15.000000953674316,0,4.761904716491699,0,10,0,0,0,0,5,0,64.62410736083984,137438953472,0,27927887872,0
201,1771505560626,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.16935729980469,47.89131546020508,45.067588806152344,45.26615524291992,47.247840881347656,44.85128402709961,45.519229888916016,47.517024993896484,42.105262756347656,31.57894515991211,5.263157844543457,4.761904716491699,9.523809432983398,5,0,0,36.842105865478516,35,30.000001907348633,35,33.333335876464844,0,0,5.263157844543457,9.090909004211426,23.809524536132813,0,4.761904716491699,0,0,0,0,64.62410736083984,137438953472,0,27841871872,0
199,1771505560827,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.16935729980469,47.89131546020508,45.067588806152344,45.26615524291992,47.247840881347656,44.85128402709961,45.519229888916016,47.517024993896484,30.000001907348633,23.809524536132813,5,0,0,0,0,0,35,42.105262756347656,21.052631378173828,15.000000953674316,50,9.523809432983398,9.523809432983398,4.761904716491699,0,15.789472579956055,5,0,4.761904716491699,0,4.761904716491699,0,64.62410736083984,137438953472,0,28494856192,0
200,1771505561027,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.3192253112793,48.66778564453125,45.899356842041016,46.23245620727539,49.2102165222168,46.75886917114258,47.09061050415039,49.51872634887695,50,36.842105865478516,0,0,0,0,0,0,47.36842346191406,25,21.052631378173828,25,22.22222328186035,10.526315689086914,5.263157844543457,0,0,5,5,10,0,5,0,4.761904716491699,64.62410736083984,137438953472,0,28496297984,0
