Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771513824244,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.39504623413086,49.68754577636719,47.351688385009766,48.220176696777344,48.66322326660156,45.85212326049805,46.731651306152344,49.249263763427734,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,24.709613800048828,137438953472,0,20317093888,0
209,1771513824245,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.39504623413086,49.68754577636719,47.351688385009766,48.220176696777344,48.66322326660156,45.85212326049805,46.731651306152344,49.249263763427734,0,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,0,NaN,100,NaN,24.709613800048828,137438953472,0,20318011392,0
207,1771513824455,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.39504623413086,49.68754577636719,47.351688385009766,48.220176696777344,48.66322326660156,45.85212326049805,46.731651306152344,49.249263763427734,14.285715103149414,4.761904716491699,28.571430206298828,4.761904716491699,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,4.545454502105713,0,70,38.095237731933594,26.210926055908203,137438953472,0,21195014144,0
200,1771513824662,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.39504623413086,49.68754577636719,47.351688385009766,48.220176696777344,48.66322326660156,45.85212326049805,46.731651306152344,49.249263763427734,9.523809432983398,10,19.047618865966797,9.523809432983398,0,0,0,0,0,0,0,4.761904716491699,9.523809432983398,0,0,0,0,0,9.523809432983398,0,5,4.761904716491699,76.19047546386719,47.619049072265625,26.210926055908203,137438953472,0,21195014144,0
209,1771513824862,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.39504623413086,49.68754577636719,47.351688385009766,48.220176696777344,48.66322326660156,45.85212326049805,46.731651306152344,49.249263763427734,5.263157844543457,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809432983398,0,0,5,0,85,5.263157844543457,26.210926055908203,137438953472,0,21195014144,0
209,1771513825072,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.20042037963867,49.88678741455078,47.432044982910156,48.1148796081543,49.12519073486328,46.29400634765625,46.92109298706055,49.51875686645508,5,9.523809432983398,38.095237731933594,9.523809432983398,0,4.545454502105713,0,0,4.545454502105713,8.69565200805664,0,0,0,4.761904716491699,8.69565200805664,4.761904716491699,4.761904716491699,0,4.761904716491699,13.636363983154297,9.523809432983398,4.545454502105713,38.095237731933594,42.85714340209961,26.210926055908203,137438953472,0,21195014144,0
209,1771513825282,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.20042037963867,49.88678741455078,47.432044982910156,48.1148796081543,49.12519073486328,46.29400634765625,46.92109298706055,49.51875686645508,9.090909004211426,5,15.000000953674316,28.571430206298828,0,0,0,0,5,0,8.69565200805664,0,4.761904716491699,5,0,0,4.761904716491699,4.545454502105713,5,0,0,0,42.105262756347656,30.000001907348633,77.07014465332031,137438953472,0,24946458624,0
209,1771513825492,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.20042037963867,49.88678741455078,47.432044982910156,48.1148796081543,49.12519073486328,46.29400634765625,46.92109298706055,49.51875686645508,5,4.761904716491699,28.571430206298828,14.285715103149414,0,0,4.545454502105713,0,4.545454502105713,0,0,0,9.090909004211426,9.090909004211426,0,0,0,0,19.047618865966797,9.090909004211426,4.761904716491699,0,52.38095474243164,28.571430206298828,77.07014465332031,137438953472,0,24932433920,0
209,1771513825702,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.20042037963867,49.88678741455078,47.432044982910156,48.1148796081543,49.12519073486328,46.29400634765625,46.92109298706055,49.51875686645508,14.285715103149414,23.809524536132813,20,15.000000953674316,0,0,0,0,0,5,0,4.545454502105713,20,0,0,4.545454502105713,0,4.761904716491699,4.761904716491699,0,9.523809432983398,9.090909004211426,50,45,77.07014465332031,137438953472,0,24934105088,0
204,1771513825912,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.47684860229492,51.409210205078125,48.58543395996094,49.294952392578125,51.21152114868164,48.69123840332031,49.38479995727539,52.17340850830078,9.523809432983398,9.090909004211426,9.523809432983398,22.72727394104004,0,0,0,0,23.809524536132813,18.18181800842285,14.285715103149414,14.285715103149414,9.523809432983398,4.761904716491699,4.761904716491699,0,4.545454502105713,4.761904716491699,4.761904716491699,0,0,4.761904716491699,15.000000953674316,23.809524536132813,77.07014465332031,137438953472,0,25209683968,0
200,1771513826117,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.47684860229492,51.409210205078125,48.58543395996094,49.294952392578125,51.21152114868164,48.69123840332031,49.38479995727539,52.17340850830078,10,5.263157844543457,0,5,4.761904716491699,4.761904716491699,0,0,40,35,35,10,0,10,4.761904716491699,0,4.761904716491699,4.761904716491699,9.523809432983398,13.636363983154297,4.761904716491699,0,9.090909004211426,5,77.07014465332031,137438953472,0,25209683968,0
199,1771513826317,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.47684860229492,51.409210205078125,48.58543395996094,49.294952392578125,51.21152114868164,48.69123840332031,49.38479995727539,52.17340850830078,9.523809432983398,5,0,4.761904716491699,0,0,0,4.761904716491699,60.000003814697266,21.052631378173828,21.052631378173828,25,5,5,5.263157844543457,10,0,0,0,0,5.263157844543457,0,0,4.761904716491699,128.7935333251953,137438953472,0,25199443968,0
200,1771513826517,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.47684860229492,51.409210205078125,48.58543395996094,49.294952392578125,51.21152114868164,48.69123840332031,49.38479995727539,52.17340850830078,11.111111640930176,14.285715103149414,4.761904716491699,0,4.761904716491699,0,0,0,50,35,36.842105865478516,10,5.263157844543457,5,15.000000953674316,10,5,0,0,0,4.761904716491699,0,0,0,128.7935333251953,137438953472,0,25190596608,0
