Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771525769938,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.71759796142578,52.98463439941406,48.6502685546875,47.87603759765625,48.475181579589844,45.469303131103516,45.74953079223633,48.01057815551758,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,24.885995864868164,137438953472,0,20121436160,0
208,1771525769938,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.71759796142578,52.98463439941406,48.6502685546875,47.87603759765625,48.475181579589844,45.469303131103516,45.74953079223633,48.01057815551758,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,24.885995864868164,137438953472,0,20122419200,0
206,1771525770147,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.71759796142578,52.98463439941406,48.6502685546875,47.87603759765625,48.475181579589844,45.469303131103516,45.74953079223633,48.01057815551758,9.523809432983398,0,13.636363983154297,85.71428680419922,0,0,0,0,0,0,0,0,10,0,0,0,0,9.090909004211426,0,0,0,0,5,15.000000953674316,24.885995864868164,137438953472,0,20122419200,0
208,1771525770354,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.71759796142578,52.98463439941406,48.6502685546875,47.87603759765625,48.475181579589844,45.469303131103516,45.74953079223633,48.01057815551758,10,5,30.000001907348633,30.000001907348633,0,0,4.761904716491699,0,0,0,0,0,4.761904716491699,0,4.761904716491699,0,0,5,0,4.761904716491699,4.761904716491699,0,66.66667175292969,38.095237731933594,28.47804069519043,137438953472,0,20122419200,0
199,1771525770562,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.71759796142578,52.98463439941406,48.6502685546875,47.87603759765625,48.475181579589844,45.469303131103516,45.74953079223633,48.01057815551758,14.285715103149414,10,9.523809432983398,13.636363983154297,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,4.761904716491699,0,0,0,0,80,19.047618865966797,28.47804069519043,137438953472,0,23881564160,0
209,1771525770762,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.71759796142578,52.98463439941406,48.6502685546875,47.87603759765625,48.475181579589844,45.469303131103516,45.74953079223633,48.01057815551758,10,13.636363983154297,15.789472579956055,10.526315689086914,0,0,0,0,0,9.523809432983398,4.761904716491699,5,5,4.761904716491699,10,0,4.761904716491699,5,5,10,5,0,50,35,28.47804069519043,137438953472,0,24318148608,0
199,1771525770972,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.84021759033203,48.38264846801758,45.82750701904297,46.52607727050781,47.86121368408203,45.24918746948242,46.3241081237793,48.866085052490234,5,5,47.619049072265625,10,4.545454502105713,0,0,4.545454502105713,9.523809432983398,0,0,9.090909004211426,4.761904716491699,0,0,0,4.545454502105713,0,14.285715103149414,0,4.761904716491699,9.523809432983398,23.809524536132813,42.105262756347656,28.47804069519043,137438953472,0,24318148608,0
200,1771525771172,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.84021759033203,48.38264846801758,45.82750701904297,46.52607727050781,47.86121368408203,45.24918746948242,46.3241081237793,48.866085052490234,10,5,25,23.809524536132813,0,0,0,0,5,0,5,0,5,0,5,0,0,0,10,14.285715103149414,0,4.761904716491699,36.842105865478516,23.809524536132813,28.47804069519043,137438953472,0,24318148608,0
200,1771525771373,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.84021759033203,48.38264846801758,45.82750701904297,46.52607727050781,47.86121368408203,45.24918746948242,46.3241081237793,48.866085052490234,10,5,21.052631378173828,30.000001907348633,0,4.761904716491699,0,0,5,0,0,0,5,4.761904716491699,9.090909004211426,9.523809432983398,0,9.523809432983398,10,5,9.523809432983398,0,42.105262756347656,40,97.5631332397461,137438953472,0,24318148608,0
209,1771525771574,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.84021759033203,48.38264846801758,45.82750701904297,46.52607727050781,47.86121368408203,45.24918746948242,46.3241081237793,48.866085052490234,5,0,35,5.263157844543457,0,0,0,0,5,0,5,0,5,0,5,0,0,0,0,5,0,5,65,10.526315689086914,97.5631332397461,137438953472,0,24629149696,0
