Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771505105666,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.043907165527344,48.75925827026367,46.10508346557617,46.21514892578125,48.32764434814453,45.68863296508789,46.3576545715332,48.590877532958984,0,0,0,0,0,NaN,0,0,0,NaN,NaN,0,0,0,100,0,0,100,0,0,0,0,0,NaN,26.65931510925293,137438953472,0,23563255808,0
206,1771505105666,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.043907165527344,48.75925827026367,46.10508346557617,46.21514892578125,48.32764434814453,45.68863296508789,46.3576545715332,48.590877532958984,NaN,50,0,NaN,NaN,0,NaN,0,0,0,0,0,NaN,0,100,NaN,0,100,NaN,0,0,NaN,NaN,0,26.65931510925293,137438953472,0,23563255808,0
209,1771505105872,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.043907165527344,48.75925827026367,46.10508346557617,46.21514892578125,48.32764434814453,45.68863296508789,46.3576545715332,48.590877532958984,0,0,0,0,0,0,0,0,0,0,0,0,95.45454406738281,63.15789031982422,35,0,9.523809432983398,0,0,0,0,0,0,0,26.65931510925293,137438953472,0,23563255808,0
202,1771505106082,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.09590148925781,48.870849609375,46.145172119140625,46.26062774658203,48.41474533081055,45.712276458740234,46.427757263183594,48.65073013305664,36.3636360168457,47.619049072265625,0,0,0,4.761904716491699,4.545454502105713,0,5,5,0,0,20,72.7272720336914,47.619049072265625,30.000001907348633,5,14.285715103149414,0,0,4.545454502105713,4.545454502105713,4.545454502105713,4.545454502105713,26.65931510925293,137438953472,0,23563255808,0
201,1771505106285,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.09590148925781,48.870849609375,46.145172119140625,46.26062774658203,48.41474533081055,45.712276458740234,46.427757263183594,48.65073013305664,85.71428680419922,10,0,0,4.761904716491699,5,0,0,4.761904716491699,0,0,0,10,85,19.047618865966797,9.523809432983398,4.761904716491699,15.000000953674316,0,4.761904716491699,0,0,0,0,26.65931510925293,137438953472,0,27040727040,0
205,1771505106487,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.09590148925781,48.870849609375,46.145172119140625,46.26062774658203,48.41474533081055,45.712276458740234,46.427757263183594,48.65073013305664,21.052631378173828,30.000001907348633,0,0,0,0,0,0,4.761904716491699,14.285715103149414,4.761904716491699,4.761904716491699,45,47.36842346191406,31.57894515991211,10.526315689086914,30.000001907348633,35,4.761904716491699,5,0,0,0,0,36.58470153808594,137438953472,0,27946500096,0
203,1771505106693,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.09590148925781,48.870849609375,46.145172119140625,46.26062774658203,48.41474533081055,45.712276458740234,46.427757263183594,48.65073013305664,30.000001907348633,28.571430206298828,4.761904716491699,0,4.761904716491699,0,0,0,5.263157844543457,4.761904716491699,0,0,38.095237731933594,52.38095474243164,30.000001907348633,15.000000953674316,20,40,9.523809432983398,0,5,4.761904716491699,4.761904716491699,0,36.58470153808594,137438953472,0,28619440128,0
207,1771505106897,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.68552017211914,49.442291259765625,46.65045928955078,46.80747604370117,49.59980773925781,47.04951858520508,47.44780349731445,49.834781646728516,47.619049072265625,45,5,4.761904716491699,4.761904716491699,0,0,0,9.090909004211426,5.263157844543457,4.761904716491699,4.761904716491699,15.000000953674316,36.842105865478516,47.619049072265625,19.047618865966797,15.000000953674316,9.523809432983398,0,0,4.761904716491699,0,0,0,36.58470153808594,137438953472,0,28523200512,0
209,1771505107105,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.68552017211914,49.442291259765625,46.65045928955078,46.80747604370117,49.59980773925781,47.04951858520508,47.44780349731445,49.834781646728516,45,20,0,0,0,0,0,0,0,9.090909004211426,5,0,42.85714340209961,35,42.105262756347656,25,19.047618865966797,9.523809432983398,0,0,0,0,0,4.761904716491699,36.58470153808594,137438953472,0,28527968256,0
209,1771505107315,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.68552017211914,49.442291259765625,46.65045928955078,46.80747604370117,49.59980773925781,47.04951858520508,47.44780349731445,49.834781646728516,61.904762268066406,23.809524536132813,4.545454502105713,0,0,4.545454502105713,0,4.761904716491699,9.090909004211426,0,9.090909004211426,4.761904716491699,23.809524536132813,38.095237731933594,60.000003814697266,14.285715103149414,19.047618865966797,14.285715103149414,0,4.761904716491699,4.761904716491699,0,0,0,125.11427307128906,137438953472,0,28528508928,0
