Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
209,1771236921669,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.13658142089844,87.9460678100586,85.65625,89.8125,86.34300231933594,87.31668853759766,85.93023681640625,85.6297378540039,86.20966339111328,87.13867950439453,84.11747741699219,84.19534301757813,15.000000953674316,5.263157844543457,0,0,0,4.761904716491699,0,0,10,20,15.000000953674316,21.052631378173828,5.263157844543457,0,57.50926971435547,38654705664,0,21169831936,0
209,1771236921879,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.13658142089844,87.9460678100586,85.65625,89.8125,86.34300231933594,87.31668853759766,85.93023681640625,85.6297378540039,86.20966339111328,87.13867950439453,84.11747741699219,84.19534301757813,9.523809432983398,9.090909004211426,0,0,0,0,9.523809432983398,4.761904716491699,19.047618865966797,19.047618865966797,25,9.523809432983398,9.090909004211426,0,57.2346076965332,38654705664,0,21169831936,0
210,1771236922089,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.13658142089844,87.9460678100586,85.65625,89.8125,86.34300231933594,87.31668853759766,85.93023681640625,85.6297378540039,86.20966339111328,87.13867950439453,84.11747741699219,84.19534301757813,14.285715103149414,9.523809432983398,0,0,0,0,4.761904716491699,4.545454502105713,10,10,23.809524536132813,14.285715103149414,10.526315689086914,4.545454502105713,57.2346076965332,38654705664,0,21169831936,0
205,1771236922299,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.42906951904297,86.39411163330078,87.25,90.953125,85.63379669189453,86.03521728515625,86.39850616455078,86.28248596191406,87.51007080078125,86.23829650878906,84.51252746582031,84.93689727783203,10,4.761904716491699,9.090909004211426,4.545454502105713,0,0,0,0,14.285715103149414,27.272727966308594,9.523809432983398,23.809524536132813,9.090909004211426,4.545454502105713,57.2346076965332,38654705664,0,21142274048,0
209,1771236922505,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.42906951904297,86.39411163330078,87.25,90.953125,85.63379669189453,86.03521728515625,86.39850616455078,86.28248596191406,87.51007080078125,86.23829650878906,84.51252746582031,84.93689727783203,10,10,0,4.761904716491699,4.761904716491699,0,9.523809432983398,0,5.555555820465088,15.000000953674316,10.526315689086914,20,5.263157844543457,0,57.2346076965332,38654705664,0,21096759296,0
209,1771236922715,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.42906951904297,86.39411163330078,87.25,90.953125,85.63379669189453,86.03521728515625,86.39850616455078,86.28248596191406,87.51007080078125,86.23829650878906,84.51252746582031,84.93689727783203,9.523809432983398,9.090909004211426,0,0,0,0,0,9.090909004211426,14.285715103149414,25,28.571430206298828,9.523809432983398,9.523809432983398,0,57.2346076965332,38654705664,0,21015183360,0
209,1771236922925,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.42906951904297,86.39411163330078,87.25,90.953125,85.63379669189453,86.03521728515625,86.39850616455078,86.28248596191406,87.51007080078125,86.23829650878906,84.51252746582031,84.93689727783203,13.636363983154297,0,0,0,4.761904716491699,4.545454502105713,4.761904716491699,0,10,10,14.285715103149414,9.523809432983398,28.571430206298828,4.545454502105713,56.75893020629883,38654705664,0,21015183360,0
203,1771236923135,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.42906951904297,86.39411163330078,87.25,90.953125,85.63379669189453,86.03521728515625,86.39850616455078,86.28248596191406,87.51007080078125,86.23829650878906,84.51252746582031,84.93689727783203,10,10,4.545454502105713,0,0,4.761904716491699,4.761904716491699,0,13.636363983154297,30.000001907348633,20,9.523809432983398,10,0,56.75893020629883,38654705664,0,21015183360,0
202,1771236923339,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.6905746459961,84.69439697265625,87.46875,90.71875,85.75592041015625,86.26869201660156,86.80052185058594,85.94026947021484,87.2957992553711,84.97933959960938,84.56368255615234,85.02558135986328,10,9.090909004211426,4.761904716491699,0,0,0,0,0,26.3157901763916,9.523809432983398,10,10.526315689086914,5,4.761904716491699,56.75893020629883,38654705664,0,20809220096,0
204,1771236923541,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.6905746459961,84.69439697265625,87.46875,90.71875,85.75592041015625,86.26869201660156,86.80052185058594,85.94026947021484,87.2957992553711,84.97933959960938,84.56368255615234,85.02558135986328,10,5.263157844543457,0,9.523809432983398,4.761904716491699,0,5,4.761904716491699,20,15.000000953674316,10,38.095237731933594,15.000000953674316,9.523809432983398,56.75893020629883,38654705664,0,20816904192,0
