Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
202,1770925811931,4,4,4,4,4,4,4,4,4,4,4,4,4,4,95.44292449951172,99.63628387451172,86.5625,86.84375,98.04882049560547,98.80567932128906,98.11881256103516,97.23384094238281,96.11367797851563,99.60739135742188,94.31842041015625,91.837890625,85,85,95.23809814453125,90,90.47618865966797,90,85,76.19047546386719,90,90,90,90,94.73684692382813,94.73684692382813,73.74637603759766,38654705664,0,20018282496,0
205,1770925812134,4,4,4,4,4,4,4,4,4,4,4,4,4,4,95.44292449951172,99.63628387451172,86.5625,86.84375,98.04882049560547,98.80567932128906,98.11881256103516,97.23384094238281,96.11367797851563,99.60739135742188,94.31842041015625,91.837890625,85,80,90,95,94.73684692382813,94.73684692382813,80,80,90,85,90,90,86.36363983154297,90,73.74637603759766,38654705664,0,20039499776,0
204,1770925812339,4,4,4,4,4,4,4,4,4,4,4,4,4,4,96.5750732421875,100.92514038085938,87.46875,87.53125,99.24005126953125,99.85883331298828,99.35966491699219,98.29405212402344,97.45418548583984,100.60118103027344,95.45109558105469,93.2818374633789,85,85.71428680419922,90,90.47618865966797,90.47618865966797,90.47618865966797,85,84.21052551269531,90.47618865966797,90,90.47618865966797,90,90,90.90909576416016,73.74637603759766,38654705664,0,20039614464,0
204,1770925812544,4,4,4,4,4,4,4,4,4,4,4,4,4,4,96.5750732421875,100.92514038085938,87.46875,87.53125,99.24005126953125,99.85883331298828,99.35966491699219,98.29405212402344,97.45418548583984,100.60118103027344,95.45109558105469,93.2818374633789,85,85,95,90.47618865966797,95,95.23809814453125,85,80.95238494873047,90,90.47618865966797,85.71428680419922,86.36363983154297,89.47368621826172,90,73.74637603759766,38654705664,0,20039614464,0
204,1770925812749,4,4,4,4,4,4,4,4,4,4,4,4,4,4,96.5750732421875,100.92514038085938,87.46875,87.53125,99.24005126953125,99.85883331298828,99.35966491699219,98.29405212402344,97.45418548583984,100.60118103027344,95.45109558105469,93.2818374633789,85,84.21052551269531,95,95,90,90,80,73.68421173095703,85,90,89.47368621826172,89.47368621826172,90.47618865966797,95,73.74637603759766,38654705664,0,20039614464,0
205,1770925812954,4,4,4,4,4,4,4,4,4,4,4,4,4,4,96.5750732421875,100.92514038085938,87.46875,87.53125,99.24005126953125,99.85883331298828,99.35966491699219,98.29405212402344,97.45418548583984,100.60118103027344,95.45109558105469,93.2818374633789,85,81.81818389892578,90,90,95,90.47618865966797,80.95238494873047,80.95238494873047,90.47618865966797,90,86.36363983154297,85.71428680419922,85,95,74.82595825195313,38654705664,0,20039614464,0
204,1770925813159,4,4,4,4,4,4,4,4,4,4,4,4,4,4,96.5750732421875,100.92514038085938,87.46875,87.53125,99.24005126953125,99.85883331298828,99.35966491699219,98.29405212402344,97.45418548583984,100.60118103027344,95.45109558105469,93.2818374633789,85,84.21052551269531,90.47618865966797,90.47618865966797,85.71428680419922,90,84.21052551269531,80,90,90.47618865966797,95,95,90.90909576416016,85.71428680419922,74.82595825195313,38654705664,0,20040122368,0
205,1770925813364,4,4,4,4,4,4,4,4,4,4,4,4,4,4,97.49229431152344,101.4702377319336,88.390625,88.21875,100.12118530273438,100.47565460205078,100.1708755493164,99.16822814941406,98.06196594238281,101.59964752197266,96.40364837646484,93.89875030517578,85,85.71428680419922,85.71428680419922,90,90.47618865966797,90,80.95238494873047,80,95.23809814453125,90.47618865966797,90,90.47618865966797,94.73684692382813,90.47618865966797,74.82595825195313,38654705664,0,20040761344,0
204,1770925813570,4,4,4,4,4,4,4,4,4,4,4,4,4,4,97.49229431152344,101.4702377319336,88.390625,88.21875,100.12118530273438,100.47565460205078,100.1708755493164,99.16822814941406,98.06196594238281,101.59964752197266,96.40364837646484,93.89875030517578,85.71428680419922,84.21052551269531,90,85,85,85,80,80,90,95,95,95,90.47618865966797,89.47368621826172,74.82595825195313,38654705664,0,20040892416,0
205,1770925813775,4,4,4,4,4,4,4,4,4,4,4,4,4,4,97.49229431152344,101.4702377319336,88.390625,88.21875,100.12118530273438,100.47565460205078,100.1708755493164,99.16822814941406,98.06196594238281,101.59964752197266,96.40364837646484,93.89875030517578,85,85,90,90.47618865966797,95,90.47618865966797,85,80,95,94.73684692382813,90.47618865966797,90,95,90,74.82595825195313,38654705664,0,20041187328,0
