Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771520253381,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,62.10010528564453,54.424598693847656,51.918941497802734,55.93278503417969,51.21678161621094,47.59650802612305,47.46196746826172,50.19939041137695,0,NaN,0,NaN,NaN,0,0,0,0,0,NaN,NaN,100,NaN,0,NaN,NaN,NaN,0,NaN,NaN,0,NaN,0,26.7835636138916,137438953472,0,20244316160,0
202,1771520253381,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,62.10010528564453,54.424598693847656,51.918941497802734,55.93278503417969,51.21678161621094,47.59650802612305,47.46196746826172,50.19939041137695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,26.7835636138916,137438953472,0,20244316160,0
209,1771520253584,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,62.10010528564453,54.424598693847656,51.918941497802734,55.93278503417969,51.21678161621094,47.59650802612305,47.46196746826172,50.19939041137695,5.263157844543457,40,0,0,0,0,0,0,0,4.761904716491699,0,0,5,0,0,0,0,4.761904716491699,55,45,20,52.6315803527832,0,9.090909004211426,26.7835636138916,137438953472,0,20244316160,0
200,1771520253794,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,62.10010528564453,54.424598693847656,51.918941497802734,55.93278503417969,51.21678161621094,47.59650802612305,47.46196746826172,50.19939041137695,27.272727966308594,40.90909194946289,4.761904716491699,0,4.761904716491699,0,0,0,0,0,0,0,5,0,0,0,0,4.761904716491699,80.95238494873047,33.333335876464844,5,9.090909004211426,4.545454502105713,0,26.7835636138916,137438953472,0,20244316160,0
204,1771520253995,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,56.67143249511719,58.28478240966797,53.3800048828125,53.27944564819336,53.259761810302734,49.3403205871582,49.37627029418945,52.6563606262207,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,70,15.789472579956055,15.000000953674316,10,0,0,26.7835636138916,137438953472,0,24994054144,0
199,1771520254199,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,56.67143249511719,58.28478240966797,53.3800048828125,53.27944564819336,53.259761810302734,49.3403205871582,49.37627029418945,52.6563606262207,5,0,4.761904716491699,0,0,0,0,0,0,0,0,0,9.090909004211426,0,0,0,0,0,65,25,31.57894515991211,5,0,5,26.7835636138916,137438953472,0,25000312832,0
201,1771520254399,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,56.67143249511719,58.28478240966797,53.3800048828125,53.27944564819336,53.259761810302734,49.3403205871582,49.37627029418945,52.6563606262207,9.523809432983398,5,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,50,35,28.571430206298828,15.000000953674316,9.523809432983398,5,94.57953643798828,137438953472,0,25004998656,0
201,1771520254600,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,56.67143249511719,58.28478240966797,53.3800048828125,53.27944564819336,53.259761810302734,49.3403205871582,49.37627029418945,52.6563606262207,5.555555820465088,10,0,0,9.523809432983398,0,0,0,4.761904716491699,0,9.523809432983398,4.761904716491699,5,0,0,0,0,5,55,42.105262756347656,15.000000953674316,20,0,0,94.57953643798828,137438953472,0,24911183872,0
199,1771520254802,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,56.67143249511719,58.28478240966797,53.3800048828125,53.27944564819336,53.259761810302734,49.3403205871582,49.37627029418945,52.6563606262207,27.272727966308594,20,0,0,10,0,0,0,0,5,0,0,10.526315689086914,0,0,0,0,4.761904716491699,52.6315803527832,23.809524536132813,20,30.000001907348633,5,4.761904716491699,94.57953643798828,137438953472,0,24914132992,0
209,1771520255002,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,57.18524169921875,60.86516189575195,55.377540588378906,54.37739944458008,55.204551696777344,51.802669525146484,52.24987030029297,55.32405471801758,0,5,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,47.36842346191406,42.105262756347656,25,10,0,5,94.57953643798828,137438953472,0,24915345408,0
