Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771517954423,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.78510284423828,48.45741271972656,45.78169631958008,45.84284210205078,48.09500503540039,45.18867874145508,46.10376739501953,48.19549560546875,100,100,NaN,NaN,NaN,NaN,0,NaN,100,NaN,NaN,0,NaN,0,0,0,NaN,NaN,0,NaN,0,0,0,NaN,26.15189552307129,137438953472,0,20324270080,0
209,1771517954423,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.78510284423828,48.45741271972656,45.78169631958008,45.84284210205078,48.09500503540039,45.18867874145508,46.10376739501953,48.19549560546875,100,0,0,0,0,0,NaN,0,0,100,0,NaN,0,NaN,NaN,0,0,0,NaN,0,0,NaN,NaN,0,26.15189552307129,137438953472,0,20322959360,0
202,1771517954633,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.78510284423828,48.45741271972656,45.78169631958008,45.84284210205078,48.09500503540039,45.18867874145508,46.10376739501953,48.19549560546875,5,5,0,0,0,0,0,0,42.85714340209961,80,33.333335876464844,19.047618865966797,4.761904716491699,0,0,0,0,4.761904716491699,0,0,0,0,0,0,26.15189552307129,137438953472,0,21603909632,0
199,1771517954835,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.78510284423828,48.45741271972656,45.78169631958008,45.84284210205078,48.09500503540039,45.18867874145508,46.10376739501953,48.19549560546875,14.285715103149414,9.523809432983398,0,0,0,0,0,0,78.94737243652344,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26.15189552307129,137438953472,0,23906254848,0
209,1771517955035,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.880489349365234,48.555294036865234,45.8286018371582,45.906436920166016,48.274234771728516,45.366920471191406,46.22856521606445,48.38615417480469,5.263157844543457,0,0,0,0,0,0,0,75,30.000001907348633,10.526315689086914,5,5,9.523809432983398,5,5,0,0,0,0,0,4.761904716491699,0,0,26.15189552307129,137438953472,0,24590778368,0
209,1771517955245,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.880489349365234,48.555294036865234,45.8286018371582,45.906436920166016,48.274234771728516,45.366920471191406,46.22856521606445,48.38615417480469,9.090909004211426,4.761904716491699,0,0,0,0,0,0,52.38095474243164,50,15.000000953674316,14.285715103149414,4.761904716491699,0,4.545454502105713,0,0,4.545454502105713,0,0,0,0,0,0,26.15189552307129,137438953472,0,24605294592,0
209,1771517955455,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.880489349365234,48.555294036865234,45.8286018371582,45.906436920166016,48.274234771728516,45.366920471191406,46.22856521606445,48.38615417480469,4.761904716491699,4.761904716491699,0,0,0,0,0,0,50,47.619049072265625,9.523809432983398,9.523809432983398,0,9.090909004211426,5,0,4.545454502105713,0,0,4.761904716491699,0,0,0,0,84.49182891845703,137438953472,0,24605294592,0
209,1771517955665,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,47.880489349365234,48.555294036865234,45.8286018371582,45.906436920166016,48.274234771728516,45.366920471191406,46.22856521606445,48.38615417480469,10,4.761904716491699,0,0,0,0,0,0,42.85714340209961,35,38.095237731933594,10,4.545454502105713,5,4.545454502105713,0,0,0,0,0,0,0,0,0,84.49182891845703,137438953472,0,24605294592,0
199,1771517955875,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.60803985595703,49.266258239746094,46.465782165527344,46.70161056518555,50.27171325683594,47.77751541137695,48.22388458251953,50.61058044433594,18.18181800842285,33.333335876464844,0,0,0,0,0,0,35,52.38095474243164,35,9.523809432983398,10,0,0,0,4.761904716491699,9.523809432983398,0,0,0,0,0,0,84.49182891845703,137438953472,0,24605294592,0
199,1771517956075,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.60803985595703,49.266258239746094,46.465782165527344,46.70161056518555,50.27171325683594,47.77751541137695,48.22388458251953,50.61058044433594,5.263157844543457,0,0,0,0,0,0,0,60.000003814697266,40,19.047618865966797,15.000000953674316,5,10,0,5,0,0,5,0,0,0,0,0,84.49182891845703,137438953472,0,24909168640,0
204,1771517956275,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.60803985595703,49.266258239746094,46.465782165527344,46.70161056518555,50.27171325683594,47.77751541137695,48.22388458251953,50.61058044433594,5,5,0,0,0,0,0,0,26.3157901763916,42.105262756347656,21.052631378173828,35,5,4.761904716491699,0,0,0,4.761904716491699,0,5,0,0,4.761904716491699,0,148.06170654296875,137438953472,0,24909496320,0
209,1771517956480,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.60803985595703,49.266258239746094,46.465782165527344,46.70161056518555,50.27171325683594,47.77751541137695,48.22388458251953,50.61058044433594,14.285715103149414,14.285715103149414,4.545454502105713,0,0,0,0,0,40,38.095237731933594,20,33.333335876464844,4.761904716491699,10,5,5,0,0,9.090909004211426,0,0,0,0,0,148.06170654296875,137438953472,0,24866881536,0
199,1771517956690,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.60803985595703,49.266258239746094,46.465782165527344,46.70161056518555,50.27171325683594,47.77751541137695,48.22388458251953,50.61058044433594,5,4.761904716491699,0,0,0,0,0,0,23.809524536132813,0,9.523809432983398,0,0,33.333335876464844,42.85714340209961,9.523809432983398,23.809524536132813,0,0,0,4.545454502105713,0,0,0,148.06170654296875,137438953472,0,24873222144,0
209,1771517956890,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.22112274169922,49.98585510253906,47.273014068603516,47.37247848510742,51.070613861083984,48.73636245727539,49.29383850097656,51.59765625,15.000000953674316,10.526315689086914,0,0,0,0,0,0,5,0,0,0,5,47.36842346191406,55,10.526315689086914,10,9.523809432983398,0,5,0,0,0,0,148.06170654296875,137438953472,0,24873074688,0
202,1771517957100,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.22112274169922,49.98585510253906,47.273014068603516,47.37247848510742,51.070613861083984,48.73636245727539,49.29383850097656,51.59765625,5,4.761904716491699,0,0,0,0,0,0,4.761904716491699,9.523809432983398,0,0,4.761904716491699,40,52.38095474243164,23.809524536132813,4.761904716491699,0,0,0,0,0,4.761904716491699,0,148.06170654296875,137438953472,0,24877563904,0
206,1771517957303,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.22112274169922,49.98585510253906,47.273014068603516,47.37247848510742,51.070613861083984,48.73636245727539,49.29383850097656,51.59765625,5,5,0,0,0,0,0,0,10,0,5,0,0,75,10.526315689086914,20,10,0,0,0,4.761904716491699,0,0,0,148.82688903808594,137438953472,0,24875646976,0
208,1771517957510,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.22112274169922,49.98585510253906,47.273014068603516,47.37247848510742,51.070613861083984,48.73636245727539,49.29383850097656,51.59765625,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,4.761904716491699,0,0,4.761904716491699,60.000003814697266,35,20,9.523809432983398,0,0,0,0,0,0,0,148.82688903808594,137438953472,0,24879742976,0
199,1771517957719,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.22112274169922,49.98585510253906,47.273014068603516,47.37247848510742,51.070613861083984,48.73636245727539,49.29383850097656,51.59765625,4.761904716491699,0,0,0,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,50,42.85714340209961,28.571430206298828,4.761904716491699,4.761904716491699,0,0,0,0,0,0,148.82688903808594,137438953472,0,24878088192,0
199,1771517957919,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.50986862182617,50.06867599487305,47.3797721862793,47.63551712036133,51.553531646728516,49.16529846191406,49.61184310913086,51.97637176513672,5,5,0,0,0,0,0,0,4.761904716491699,0,0,0,5,57.142860412597656,31.57894515991211,10,31.57894515991211,0,0,5,4.761904716491699,0,0,0,148.82688903808594,137438953472,0,24878383104,0
209,1771517958119,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.50986862182617,50.06867599487305,47.3797721862793,47.63551712036133,51.553531646728516,49.16529846191406,49.61184310913086,51.97637176513672,5.263157844543457,5,0,0,0,0,0,0,0,0,9.090909004211426,0,4.761904716491699,68.42105102539063,31.57894515991211,26.3157901763916,5,0,0,0,0,0,0,0,148.82688903808594,137438953472,0,24882577408,0
201,1771517958329,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.50986862182617,50.06867599487305,47.3797721862793,47.63551712036133,51.553531646728516,49.16529846191406,49.61184310913086,51.97637176513672,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,9.090909004211426,0,0,0,52.38095474243164,28.571430206298828,20,28.571430206298828,4.545454502105713,0,0,0,0,0,0,149.11465454101563,137438953472,0,24883003392,0
