Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771271315533,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,58.667457580566406,57.73143768310547,53.418270111083984,54.381595611572266,50.90251922607422,47.65918731689453,47.50593948364258,50.35530090332031,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,25.199617385864258,137438953472,0,22124789760,0
202,1771271315533,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,58.667457580566406,57.73143768310547,53.418270111083984,54.381595611572266,50.90251922607422,47.65918731689453,47.50593948364258,50.35530090332031,0,50,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,100,NaN,0,0,25.199617385864258,137438953472,0,22125723648,0
200,1771271315736,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,58.667457580566406,57.73143768310547,53.418270111083984,54.381595611572266,50.90251922607422,47.65918731689453,47.50593948364258,50.35530090332031,40,40,0,0,0,0,0,0,0,0,4.761904716491699,0,5,0,0,0,0,33.333335876464844,54.54545593261719,23.809524536132813,75,18.18181800842285,0,4.761904716491699,25.199617385864258,137438953472,0,23141203968,0
199,1771271315936,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,58.667457580566406,57.73143768310547,53.418270111083984,54.381595611572266,50.90251922607422,47.65918731689453,47.50593948364258,50.35530090332031,33.333335876464844,47.36842346191406,0,0,0,0,0,0,0,0,0,0,40,4.761904716491699,0,0,0,5.263157844543457,83.33332824707031,40,5,0,4.761904716491699,0,32.149269104003906,137438953472,0,23141203968,0
200,1771271316136,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,58.667457580566406,57.73143768310547,53.418270111083984,54.381595611572266,50.90251922607422,47.65918731689453,47.50593948364258,50.35530090332031,61.11111068725586,20,0,0,5,0,0,0,0,0,0,0,23.809524536132813,0,0,0,0,20,47.619049072265625,47.36842346191406,30.000001907348633,0,5.263157844543457,5,32.149269104003906,137438953472,0,26173521920,0
208,1771271316337,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,58.667457580566406,57.73143768310547,53.418270111083984,54.381595611572266,50.90251922607422,47.65918731689453,47.50593948364258,50.35530090332031,85.71428680419922,5,4.761904716491699,0,0,4.761904716491699,0,0,0,0,0,0,10.526315689086914,0,0,0,0,9.523809432983398,36.842105865478516,60.000003814697266,10.526315689086914,9.523809432983398,4.761904716491699,0,32.149269104003906,137438953472,0,26422755328,0
209,1771271316546,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,56.40625,58.872440338134766,53.850528717041016,53.370174407958984,55.61996841430664,51.15639877319336,50.08171463012695,52.6849365234375,45,45.45454788208008,4.545454502105713,0,4.545454502105713,0,0,0,4.761904716491699,0,0,0,9.523809432983398,0,0,0,0,20,50,33.333335876464844,23.809524536132813,15.000000953674316,4.761904716491699,0,32.149269104003906,137438953472,0,26427244544,0
199,1771271316756,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,56.40625,58.872440338134766,53.850528717041016,53.370174407958984,55.61996841430664,51.15639877319336,50.08171463012695,52.6849365234375,76.19047546386719,10,0,4.545454502105713,4.761904716491699,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,14.285715103149414,54.54545593261719,40,14.285715103149414,18.18181800842285,5,0,32.149269104003906,137438953472,0,26369572864,0
207,1771271316956,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,56.40625,58.872440338134766,53.850528717041016,53.370174407958984,55.61996841430664,51.15639877319336,50.08171463012695,52.6849365234375,85.71428680419922,45,5.263157844543457,0,10,0,0,0,4.761904716491699,0,0,0,25,0,0,0,0,20,16.666667938232422,52.38095474243164,21.052631378173828,10.526315689086914,4.761904716491699,5,141.74966430664063,137438953472,0,26400161792,0
205,1771271317164,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,56.40625,58.872440338134766,53.850528717041016,53.370174407958984,55.61996841430664,51.15639877319336,50.08171463012695,52.6849365234375,70,15.000000953674316,0,0,0,0,0,0,0,4.545454502105713,0,0,10,0,9.523809432983398,0,4.761904716491699,5,30.000001907348633,50,25,4.761904716491699,4.761904716491699,0,141.74966430664063,137438953472,0,27135393792,0
