Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771515656676,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.39345169067383,48.725791931152344,46.347145080566406,47.26176071166992,47.50906753540039,44.81874084472656,45.29803466796875,47.99833297729492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25.315614700317383,137438953472,0,20385071104,0
202,1771515656676,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.39345169067383,48.725791931152344,46.347145080566406,47.26176071166992,47.50906753540039,44.81874084472656,45.29803466796875,47.99833297729492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,NaN,100,25.315614700317383,137438953472,0,20385071104,0
209,1771515656879,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.63581085205078,48.83397674560547,46.38872528076172,47.44498825073242,47.70444869995117,44.89747619628906,45.47456359863281,48.34767150878906,0,5,40,15.000000953674316,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,4.761904716491699,0,0,0,40.90909194946289,80,25.315614700317383,137438953472,0,20385071104,0
209,1771515657089,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.63581085205078,48.83397674560547,46.38872528076172,47.44498825073242,47.70444869995117,44.89747619628906,45.47456359863281,48.34767150878906,13.636363983154297,4.761904716491699,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,84.21052551269531,38.095237731933594,25.315614700317383,137438953472,0,20385071104,0
203,1771515657299,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.63581085205078,48.83397674560547,46.38872528076172,47.44498825073242,47.70444869995117,44.89747619628906,45.47456359863281,48.34767150878906,10,9.523809432983398,14.285715103149414,5,0,0,0,0,0,0,4.545454502105713,0,15.000000953674316,0,0,0,0,4.761904716491699,0,5,0,0,40.90909194946289,63.6363639831543,57.882484436035156,137438953472,0,24472977408,0
209,1771515657503,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.63581085205078,48.83397674560547,46.38872528076172,47.44498825073242,47.70444869995117,44.89747619628906,45.47456359863281,48.34767150878906,5,5,14.285715103149414,9.523809432983398,0,0,0,0,0,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,0,4.761904716491699,5,0,63.15789031982422,31.57894515991211,57.882484436035156,137438953472,0,24677318656,0
201,1771515657713,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,49.63581085205078,48.83397674560547,46.38872528076172,47.44498825073242,47.70444869995117,44.89747619628906,45.47456359863281,48.34767150878906,4.761904716491699,4.761904716491699,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545454502105713,0,9.090909004211426,0,63.6363639831543,30.000001907348633,57.882484436035156,137438953472,0,24677318656,0
201,1771515657914,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.384620666503906,49.519859313964844,47.035491943359375,48.12132263183594,50.01093673706055,47.23949432373047,47.44891357421875,50.41828155517578,25,10,25,14.285715103149414,0,0,0,0,0,0,0,4.761904716491699,5,0,5,0,0,9.523809432983398,5,0,5,0,33.333335876464844,52.38095474243164,57.882484436035156,137438953472,0,24677318656,0
205,1771515658116,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.384620666503906,49.519859313964844,47.035491943359375,48.12132263183594,50.01093673706055,47.23949432373047,47.44891357421875,50.41828155517578,14.285715103149414,10,10.526315689086914,5,0,0,0,0,4.761904716491699,0,0,0,10,0,0,0,0,21.052631378173828,0,9.090909004211426,5,0,65,40,57.882484436035156,137438953472,0,24677318656,0
208,1771515658322,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,50.384620666503906,49.519859313964844,47.035491943359375,48.12132263183594,50.01093673706055,47.23949432373047,47.44891357421875,50.41828155517578,5,9.523809432983398,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,13.636363983154297,0,0,0,33.333335876464844,60.000003814697266,148.4457244873047,137438953472,0,24592384000,0
