Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771526683385,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,52.32054901123047,60.49425506591797,53.39718246459961,50.67041015625,48.918548583984375,45.48530578613281,45.68290710449219,48.36448669433594,0,0,0,NaN,NaN,0,NaN,0,0,NaN,0,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,100,0,0,0,26.609582901000977,137438953472,0,20360527872,0
206,1771526683385,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,52.32054901123047,60.49425506591797,53.39718246459961,50.67041015625,48.918548583984375,45.48530578613281,45.68290710449219,48.36448669433594,0,0,0,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,26.609582901000977,137438953472,0,20360527872,0
204,1771526683592,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,52.32054901123047,60.49425506591797,53.39718246459961,50.67041015625,48.918548583984375,45.48530578613281,45.68290710449219,48.36448669433594,5,10,0,0,4.545454502105713,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,5,60.000003814697266,45,59.09090805053711,9.523809432983398,4.545454502105713,0,26.609582901000977,137438953472,0,20360527872,0
199,1771526683796,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,52.32054901123047,60.49425506591797,53.39718246459961,50.67041015625,48.918548583984375,45.48530578613281,45.68290710449219,48.36448669433594,9.523809432983398,5,0,0,0,0,0,0,0,0,0,0,15.000000953674316,0,0,0,0,4.761904716491699,84.21052551269531,33.333335876464844,5,4.761904716491699,0,4.761904716491699,26.609582901000977,137438953472,0,20360527872,0
209,1771526683996,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.62084197998047,54.48673629760742,49.85792541503906,49.17888641357422,56.00433349609375,50.02360916137695,47.75318145751953,49.96553039550781,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,50,15.000000953674316,0,0,5,26.609582901000977,137438953472,0,24535433216,0
203,1771526684206,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.62084197998047,54.48673629760742,49.85792541503906,49.17888641357422,56.00433349609375,50.02360916137695,47.75318145751953,49.96553039550781,5,4.761904716491699,0,4.761904716491699,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,61.904762268066406,35,19.047618865966797,23.809524536132813,5,0,26.609582901000977,137438953472,0,25259950080,0
209,1771526684410,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.62084197998047,54.48673629760742,49.85792541503906,49.17888641357422,56.00433349609375,50.02360916137695,47.75318145751953,49.96553039550781,5,5,5,4.545454502105713,0,0,0,0,4.545454502105713,0,0,0,5,0,0,0,0,4.761904716491699,30.000001907348633,60.000003814697266,30.000001907348633,13.636363983154297,4.761904716491699,4.761904716491699,93.45880889892578,137438953472,0,25264586752,0
209,1771526684620,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.62084197998047,54.48673629760742,49.85792541503906,49.17888641357422,56.00433349609375,50.02360916137695,47.75318145751953,49.96553039550781,9.090909004211426,9.523809432983398,4.761904716491699,0,0,0,0,0,0,0,0,0,9.523809432983398,0,0,0,0,0,38.095237731933594,66.66667175292969,15.000000953674316,15.789472579956055,4.761904716491699,0,93.45880889892578,137438953472,0,25165037568,0
199,1771526684830,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.62084197998047,54.48673629760742,49.85792541503906,49.17888641357422,53.24201202392578,49.76418685913086,50.203060150146484,53.40840148925781,25,19.047618865966797,0,0,4.545454502105713,4.545454502105713,0,0,5,0,0,0,23.809524536132813,0,0,0,0,10,60.000003814697266,25,19.047618865966797,27.272727966308594,5,0,93.45880889892578,137438953472,0,25172049920,0
199,1771526685030,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,57.13644790649414,57.604557037353516,52.90769958496094,53.37865447998047,53.24201202392578,49.76418685913086,50.203060150146484,53.40840148925781,5,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,65,36.842105865478516,10.526315689086914,0,4.761904716491699,5,93.45880889892578,137438953472,0,25184796672,0
202,1771526685230,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,57.13644790649414,57.604557037353516,52.90769958496094,53.37865447998047,53.24201202392578,49.76418685913086,50.203060150146484,53.40840148925781,5,5.263157844543457,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,65,47.619049072265625,15.000000953674316,9.523809432983398,5,0,93.45880889892578,137438953472,0,25180569600,0
