Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771507860526,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.17955780029297,48.95444869995117,46.25208282470703,46.368743896484375,48.70518112182617,45.71484375,46.513275146484375,48.750938415527344,NaN,0,0,NaN,0,NaN,0,0,0,NaN,NaN,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,0,27.168317794799805,137438953472,0,23630643200,0
209,1771507860526,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.17955780029297,48.95444869995117,46.25208282470703,46.368743896484375,48.70518112182617,45.71484375,46.513275146484375,48.750938415527344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,NaN,0,0,0,0,27.168317794799805,137438953472,0,23631855616,0
205,1771507860736,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.17955780029297,48.95444869995117,46.25208282470703,46.368743896484375,48.70518112182617,45.71484375,46.513275146484375,48.750938415527344,9.090909004211426,4.761904716491699,0,0,0,0,0,0,13.636363983154297,4.761904716491699,0,0,9.090909004211426,38.095237731933594,76.19047546386719,15.000000953674316,20,0,0,0,0,0,0,0,27.168317794799805,137438953472,0,25333432320,0
202,1771507860942,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.28858947753906,49.02712631225586,46.30977249145508,46.46757888793945,48.82387924194336,45.896366119384766,46.58710479736328,48.8554573059082,10,5,0,0,0,0,0,4.545454502105713,0,0,0,0,0,80.95238494873047,38.095237731933594,5,0,4.761904716491699,0,0,0,0,0,0,27.168317794799805,137438953472,0,27519844352,0
199,1771507861145,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.28858947753906,49.02712631225586,46.30977249145508,46.46757888793945,48.82387924194336,45.896366119384766,46.58710479736328,48.8554573059082,5,5,0,0,0,0,0,0,0,9.090909004211426,5,0,5,84.21052551269531,15.789472579956055,15.000000953674316,10,0,0,0,0,0,0,0,27.168317794799805,137438953472,0,27717025792,0
204,1771507861345,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.28858947753906,49.02712631225586,46.30977249145508,46.46757888793945,48.82387924194336,45.896366119384766,46.58710479736328,48.8554573059082,5,5,0,0,0,0,0,0,0,0,0,4.761904716491699,5,30.000001907348633,60.000003814697266,10.526315689086914,28.571430206298828,4.761904716491699,0,0,0,0,0,0,74.4373550415039,137438953472,0,27723628544,0
205,1771507861549,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.28858947753906,49.02712631225586,46.30977249145508,46.46757888793945,48.82387924194336,45.896366119384766,46.58710479736328,48.8554573059082,5,4.761904716491699,0,0,0,0,0,0,5,0,0,0,4.761904716491699,50,50,19.047618865966797,15.000000953674316,0,0,0,4.761904716491699,4.761904716491699,0,0,74.4373550415039,137438953472,0,27727347712,0
200,1771507861755,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.28858947753906,49.02712631225586,46.30977249145508,46.46757888793945,48.82387924194336,45.896366119384766,46.58710479736328,48.8554573059082,5,5,0,0,0,0,0,0,4.545454502105713,0,0,0,5,60.000003814697266,45,10,14.285715103149414,0,0,0,0,5,0,0,74.4373550415039,137438953472,0,27649327104,0
199,1771507861955,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.79536819458008,49.56021499633789,46.8967399597168,47.00101852416992,50.647918701171875,48.234840393066406,48.84988021850586,51.453887939453125,14.285715103149414,15.000000953674316,0,0,4.761904716491699,0,0,0,0,5,0,0,5,50,36.842105865478516,25,25,38.095237731933594,0,0,0,0,0,0,74.4373550415039,137438953472,0,27848081408,0
209,1771507862155,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.79536819458008,49.56021499633789,46.8967399597168,47.00101852416992,50.647918701171875,48.234840393066406,48.84988021850586,51.453887939453125,5.263157844543457,5,0,0,0,0,0,0,10,4.761904716491699,4.761904716491699,0,0,47.36842346191406,40,42.105262756347656,5.263157844543457,0,0,0,0,0,0,0,74.4373550415039,137438953472,0,27833352192,0
