Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771518415361,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.05074691772461,48.82099151611328,46.19396209716797,46.25457763671875,48.36516189575195,45.683448791503906,46.4147834777832,48.6308479309082,NaN,50,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,0,NaN,NaN,NaN,50,NaN,0,NaN,0,0,NaN,0,26.7857608795166,137438953472,0,20317077504,0
209,1771518415361,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.05074691772461,48.82099151611328,46.19396209716797,46.25457763671875,48.36516189575195,45.683448791503906,46.4147834777832,48.6308479309082,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,NaN,50,NaN,0,0,NaN,0,0,26.7857608795166,137438953472,0,20322336768,0
203,1771518415571,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.05074691772461,48.82099151611328,46.19396209716797,46.25457763671875,48.36516189575195,45.683448791503906,46.4147834777832,48.6308479309082,9.523809432983398,4.761904716491699,0,0,0,0,0,0,0,0,0,0,4.761904716491699,66.66667175292969,57.142860412597656,42.85714340209961,9.523809432983398,0,0,0,0,0,0,0,26.7857608795166,137438953472,0,23093592064,0
203,1771518415774,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.05074691772461,48.82099151611328,46.19396209716797,46.25457763671875,48.36516189575195,45.683448791503906,46.4147834777832,48.6308479309082,10,5,0,0,0,0,0,0,0,0,0,0,0,85,25,10,0,5,0,0,0,0,0,0,26.7857608795166,137438953472,0,24489623552,0
209,1771518415978,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.18292236328125,48.94292449951172,46.264244079589844,46.34645080566406,48.697139739990234,45.99115753173828,46.81867218017578,48.952186584472656,5,5,0,0,0,0,0,0,9.523809432983398,5.263157844543457,0,0,4.761904716491699,35,60.000003814697266,23.809524536132813,4.761904716491699,4.761904716491699,5,4.545454502105713,0,0,0,0,26.7857608795166,137438953472,0,24462065664,0
208,1771518416188,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.18292236328125,48.94292449951172,46.264244079589844,46.34645080566406,48.697139739990234,45.99115753173828,46.81867218017578,48.952186584472656,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,4.545454502105713,0,5,0,61.904762268066406,28.571430206298828,30.000001907348633,5,0,0,0,0,0,4.545454502105713,0,26.7857608795166,137438953472,0,24462065664,0
209,1771518416397,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.18292236328125,48.94292449951172,46.264244079589844,46.34645080566406,48.697139739990234,45.99115753173828,46.81867218017578,48.952186584472656,4.761904716491699,4.761904716491699,0,0,4.545454502105713,0,0,0,0,4.761904716491699,0,0,4.761904716491699,65,25,35,4.761904716491699,4.761904716491699,0,0,0,0,0,0,105.76400756835938,137438953472,0,24462065664,0
207,1771518416607,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.18292236328125,48.94292449951172,46.264244079589844,46.34645080566406,48.697139739990234,45.99115753173828,46.81867218017578,48.952186584472656,14.285715103149414,10,0,0,5,0,0,0,4.761904716491699,0,0,0,14.285715103149414,66.66667175292969,35,35,9.523809432983398,4.761904716491699,0,0,0,0,0,0,105.76400756835938,137438953472,0,24462065664,0
209,1771518416814,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.18292236328125,48.94292449951172,46.264244079589844,46.34645080566406,48.697139739990234,45.99115753173828,46.81867218017578,48.952186584472656,10,14.285715103149414,0,0,0,0,0,0,9.090909004211426,4.761904716491699,0,0,0,38.095237731933594,61.904762268066406,14.285715103149414,19.047618865966797,22.72727394104004,0,0,0,0,0,0,105.76400756835938,137438953472,0,24634097664,0
203,1771518417024,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,48.93503952026367,49.82986831665039,47.16722869873047,47.134010314941406,50.7579231262207,48.477081298828125,48.973419189453125,51.27125930786133,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,0,4.545454502105713,0,9.090909004211426,60.000003814697266,47.36842346191406,14.285715103149414,4.761904716491699,0,0,4.761904716491699,0,0,0,0,105.76400756835938,137438953472,0,24637800448,0
