Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771506936383,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.86260986328125,50.56906509399414,48.31047821044922,49.48082733154297,49.26455307006836,46.51943588256836,47.086124420166016,49.82851028442383,50,NaN,0,NaN,100,0,0,0,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,0,0,NaN,NaN,26.875307083129883,137438953472,0,23792402432,0
204,1771506936383,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.86260986328125,50.56906509399414,48.31047821044922,49.48082733154297,49.26455307006836,46.51943588256836,47.086124420166016,49.82851028442383,NaN,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,50,100,26.875307083129883,137438953472,0,23793287168,0
209,1771506936587,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.86260986328125,50.56906509399414,48.31047821044922,49.48082733154297,49.26455307006836,46.51943588256836,47.086124420166016,49.82851028442383,19.047618865966797,10,25,42.85714340209961,0,0,0,0,0,0,0,0,9.090909004211426,0,0,0,0,5,14.285715103149414,0,0,0,70,42.85714340209961,26.875307083129883,137438953472,0,23793287168,0
208,1771506936797,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.86260986328125,50.56906509399414,48.31047821044922,49.48082733154297,49.26455307006836,46.51943588256836,47.086124420166016,49.82851028442383,5,4.761904716491699,5,4.761904716491699,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,9.090909004211426,0,0,4.545454502105713,0,80,40,26.875307083129883,137438953472,0,27673264128,0
199,1771506937006,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.214385986328125,50.676204681396484,48.24338150024414,49.027034759521484,49.695274353027344,46.984703063964844,47.591487884521484,50.50734329223633,9.523809432983398,5,14.285715103149414,15.000000953674316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545454502105713,10,8.69565200805664,50,50,26.875307083129883,137438953472,0,28409331712,0
209,1771506937206,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.214385986328125,50.676204681396484,48.24338150024414,49.027034759521484,49.695274353027344,46.984703063964844,47.591487884521484,50.50734329223633,5,5,10.526315689086914,9.523809432983398,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,5,4.761904716491699,0,0,0,66.66667175292969,31.57894515991211,26.875307083129883,137438953472,0,28413804544,0
209,1771506937416,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.214385986328125,50.676204681396484,48.24338150024414,49.027034759521484,49.695274353027344,46.984703063964844,47.591487884521484,50.50734329223633,5,9.523809432983398,23.809524536132813,5,0,0,0,0,4.761904716491699,0,0,9.523809432983398,0,0,0,0,0,0,9.523809432983398,0,0,0,42.85714340209961,36.3636360168457,102.10626220703125,137438953472,0,28348776448,0
200,1771506937626,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.214385986328125,50.676204681396484,48.24338150024414,49.027034759521484,49.695274353027344,46.984703063964844,47.591487884521484,50.50734329223633,9.090909004211426,4.761904716491699,14.285715103149414,0,0,0,0,0,4.761904716491699,19.047618865966797,9.090909004211426,18.18181800842285,4.761904716491699,0,4.545454502105713,0,4.545454502105713,0,0,0,0,4.761904716491699,45,23.809524536132813,102.10626220703125,137438953472,0,28337668096,0
209,1771506937827,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.214385986328125,50.676204681396484,48.24338150024414,49.027034759521484,49.695274353027344,46.984703063964844,47.591487884521484,50.50734329223633,25,15.000000953674316,0,0,5,0,0,0,63.15789031982422,25,15.789472579956055,15.000000953674316,10,5,4.761904716491699,0,0,15.000000953674316,0,5,0,0,0,0,102.10626220703125,137438953472,0,28346302464,0
206,1771506938037,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,3504,51.4505500793457,51.3133430480957,48.72624588012695,49.344093322753906,52.03969955444336,49.5088005065918,50.32993698120117,52.99222183227539,5,4.761904716491699,0,0,0,0,0,0,52.38095474243164,47.619049072265625,15.000000953674316,5,0,4.545454502105713,0,9.090909004211426,0,4.761904716491699,0,0,4.761904716491699,0,0,0,102.10626220703125,137438953472,0,28337881088,0
