Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1770925732725,4,4,4,4,4,4,4,4,4,4,4,4,4,4,54.30294418334961,55.00423812866211,55.71875,58.921875,55.11094284057617,57.34270477294922,58.25056076049805,53.4435920715332,55.6789665222168,53.45103454589844,54.47579574584961,56.32571792602539,0,0,0,0,0,0,0,0,0,100,0,0,0,0,21.627321243286133,38654705664,0,21999239168,0
202,1770925732725,4,4,4,4,4,4,4,4,4,4,4,4,4,4,54.30294418334961,55.00423812866211,55.71875,58.921875,55.11094284057617,57.34270477294922,58.25056076049805,53.4435920715332,55.6789665222168,53.45103454589844,54.47579574584961,56.32571792602539,0,0,0,0,0,0,0,0,NaN,100,0,0,0,0,21.627321243286133,38654705664,0,22000271360,0
204,1770925732928,4,4,4,4,4,4,4,4,4,4,4,4,4,4,54.30294418334961,55.00423812866211,55.71875,58.921875,55.11094284057617,57.34270477294922,58.25056076049805,53.4435920715332,55.6789665222168,53.45103454589844,54.47579574584961,56.32571792602539,5.263157844543457,0,0,0,0,0,4.761904716491699,4.761904716491699,36.3636360168457,45,19.047618865966797,4.761904716491699,15.000000953674316,0,29.537092208862305,38654705664,0,21990785024,0
203,1770925733133,4,4,4,4,4,4,4,4,4,4,4,4,4,4,54.30294418334961,55.00423812866211,55.71875,58.921875,55.11094284057617,57.34270477294922,58.25056076049805,53.4435920715332,55.6789665222168,53.45103454589844,54.47579574584961,56.32571792602539,9.090909004211426,9.523809432983398,0,0,0,0,4.761904716491699,0,10.526315689086914,0,0,0,85,0,29.537092208862305,38654705664,0,21965438976,0
204,1770925733336,4,4,4,4,4,4,4,4,4,4,4,4,4,4,51.51645278930664,54.575897216796875,54.546875,57.046875,53.131221771240234,54.583431243896484,54.373779296875,53.48729705810547,55.89913558959961,53.21437454223633,53.28099060058594,55.08393096923828,0,0,0,0,0,0,0,0,22.72727394104004,15.789472579956055,30.000001907348633,52.6315803527832,10,0,29.537092208862305,38654705664,0,21968175104,0
204,1770925733541,4,4,4,4,4,4,4,4,4,4,4,4,4,4,51.51645278930664,54.575897216796875,54.546875,57.046875,53.131221771240234,54.583431243896484,54.373779296875,53.48729705810547,55.89913558959961,53.21437454223633,53.28099060058594,55.08393096923828,15.000000953674316,5,0,0,0,0,0,0,21.052631378173828,38.095237731933594,23.809524536132813,27.272727966308594,9.090909004211426,0,29.537092208862305,38654705664,0,21906259968,0
204,1770925733746,4,4,4,4,4,4,4,4,4,4,4,4,4,4,51.51645278930664,54.575897216796875,54.546875,57.046875,53.131221771240234,54.583431243896484,54.373779296875,53.48729705810547,55.89913558959961,53.21437454223633,53.28099060058594,55.08393096923828,10,4.761904716491699,0,0,0,0,4.761904716491699,0,28.571430206298828,23.809524536132813,36.842105865478516,10.526315689086914,0,0,29.537092208862305,38654705664,0,21840805888,0
204,1770925733951,4,4,4,4,4,4,4,4,4,4,4,4,4,4,51.51645278930664,54.575897216796875,54.546875,57.046875,53.131221771240234,54.583431243896484,54.373779296875,53.48729705810547,55.89913558959961,53.21437454223633,53.28099060058594,55.08393096923828,5,5,0,0,0,0,4.761904716491699,0,5,20,14.285715103149414,23.809524536132813,50,0,17.361427307128906,38654705664,0,21791719424,0
204,1770925734156,4,4,4,4,4,4,4,4,4,4,4,4,4,4,51.51645278930664,54.575897216796875,54.546875,57.046875,53.131221771240234,54.583431243896484,54.373779296875,53.48729705810547,55.89913558959961,53.21437454223633,53.28099060058594,55.08393096923828,13.636363983154297,9.523809432983398,0,0,0,0,0,4.761904716491699,42.85714340209961,14.285715103149414,19.047618865966797,10,9.523809432983398,0,17.361427307128906,38654705664,0,21703901184,0
204,1770925734361,4,4,4,4,4,4,4,4,4,4,4,4,4,4,52.87141418457031,52.73080062866211,53.625,56.578125,54.847896575927734,57.288761138916016,56.315895080566406,53.196434020996094,55.84571075439453,52.016021728515625,52.855953216552734,54.10869598388672,0,5,0,0,0,0,0,0,14.285715103149414,14.285715103149414,30.000001907348633,23.809524536132813,28.571430206298828,0,17.361427307128906,38654705664,0,21708750848,0
204,1770925734566,4,4,4,4,4,4,4,4,4,4,4,4,4,4,52.87141418457031,52.73080062866211,53.625,56.578125,54.847896575927734,57.288761138916016,56.315895080566406,53.196434020996094,55.84571075439453,52.016021728515625,52.855953216552734,54.10869598388672,19.047618865966797,5,20,0,5,0,4.761904716491699,0,0,31.57894515991211,0,14.285715103149414,10,15.000000953674316,17.361427307128906,38654705664,0,21343240192,0
204,1770925734771,4,4,4,4,4,4,4,4,4,4,4,4,4,4,52.87141418457031,52.73080062866211,53.625,56.578125,54.847896575927734,57.288761138916016,56.315895080566406,53.196434020996094,55.84571075439453,52.016021728515625,52.855953216552734,54.10869598388672,9.523809432983398,4.761904716491699,9.090909004211426,0,25,50,4.761904716491699,0,0,0,0,0,0,15.000000953674316,17.361427307128906,38654705664,0,21295218688,0
204,1770925734976,4,4,4,4,4,4,4,4,4,4,4,4,4,4,52.87141418457031,52.73080062866211,53.625,56.578125,54.847896575927734,57.288761138916016,56.315895080566406,53.196434020996094,55.84571075439453,52.016021728515625,52.855953216552734,54.10869598388672,5.263157844543457,5,25,47.619049072265625,4.761904716491699,0,0,0,0,0,0,0,0,25,17.128244400024414,38654705664,0,21276622848,0
