Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
202,1771062380842,4,4,4,4,4,4,4,4,4,4,4,4,4,4,63.024803161621094,63.038726806640625,63.375,66.828125,63.57688903808594,65.27084350585938,66.14781951904297,62.86775207519531,64.70404052734375,62.41482925415039,62.52377700805664,63.62818145751953,25,15.000000953674316,0,0,0,0,9.523809432983398,0,15.789472579956055,16.666667938232422,26.3157901763916,21.052631378173828,25,0,35.57804870605469,38654705664,0,21816655872,0
200,1771062381044,4,4,4,4,4,4,4,4,4,4,4,4,4,4,63.024803161621094,63.038726806640625,63.375,66.828125,63.57688903808594,65.27084350585938,66.14781951904297,62.86775207519531,64.70404052734375,62.41482925415039,62.52377700805664,63.62818145751953,20,10,0,4.761904716491699,4.761904716491699,0,0,4.761904716491699,25,25,21.052631378173828,25,23.809524536132813,0,29.171157836914063,38654705664,0,21715910656,0
201,1771062381245,4,4,4,4,4,4,4,4,4,4,4,4,4,4,63.024803161621094,63.038726806640625,63.375,66.828125,63.57688903808594,65.27084350585938,66.14781951904297,62.86775207519531,64.70404052734375,62.41482925415039,62.52377700805664,63.62818145751953,11.111111640930176,5.263157844543457,0,0,0,0,5,4.761904716491699,25,35,23.809524536132813,25,16.666667938232422,9.090909004211426,29.171157836914063,38654705664,0,21682438144,0
202,1771062381446,4,4,4,4,4,4,4,4,4,4,4,4,4,4,62.255882263183594,63.06589889526367,62.90625,66.125,63.74867248535156,65.5904312133789,65.07096862792969,62.540401458740234,64.35188293457031,62.309391021728516,62.31452178955078,63.31035232543945,20,19.047618865966797,0,0,0,0,5,0,55,25,26.3157901763916,31.57894515991211,47.619049072265625,0,29.171157836914063,38654705664,0,21820833792,0
200,1771062381649,4,4,4,4,4,4,4,4,4,4,4,4,4,4,62.255882263183594,63.06589889526367,62.90625,66.125,63.74867248535156,65.5904312133789,65.07096862792969,62.540401458740234,64.35188293457031,62.309391021728516,62.31452178955078,63.31035232543945,40,21.052631378173828,0,0,0,0,15.789472579956055,10,40,45,47.619049072265625,33.333335876464844,26.3157901763916,5,29.171157836914063,38654705664,0,21864595456,0
201,1771062381849,4,4,4,4,4,4,4,4,4,4,4,4,4,4,62.255882263183594,63.06589889526367,62.90625,66.125,63.74867248535156,65.5904312133789,65.07096862792969,62.540401458740234,64.35188293457031,62.309391021728516,62.31452178955078,63.31035232543945,20,15.000000953674316,4.761904716491699,0,0,0,13.636363983154297,9.523809432983398,36.842105865478516,25,30.000001907348633,68.42105102539063,35,0,29.171157836914063,38654705664,0,21869363200,0
200,1771062382051,4,4,4,4,4,4,4,4,4,4,4,4,4,4,62.255882263183594,63.06589889526367,62.90625,66.125,63.74867248535156,65.5904312133789,65.07096862792969,62.540401458740234,64.35188293457031,62.309391021728516,62.31452178955078,63.31035232543945,20,10.526315689086914,0,0,0,0,5.263157844543457,0,35,36.842105865478516,45,15.789472579956055,50,0,21.911500930786133,38654705664,0,21836939264,0
204,1771062382251,4,4,4,4,4,4,4,4,4,4,4,4,4,4,62.255882263183594,63.06589889526367,62.90625,66.125,63.74867248535156,65.5904312133789,65.07096862792969,62.540401458740234,64.35188293457031,62.309391021728516,62.31452178955078,63.31035232543945,21.052631378173828,15.000000953674316,5,0,0,0,5.263157844543457,10,25,50,52.6315803527832,25,35,5,21.911500930786133,38654705664,0,21840855040,0
204,1771062382456,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,62.90625,66.125,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,15.000000953674316,30.000001907348633,28.571430206298828,19.047618865966797,25,9.523809432983398,4.761904716491699,15.000000953674316,10,14.285715103149414,22.72727394104004,20,30.000001907348633,21.911500930786133,38654705664,0,21842935808,0
201,1771062382661,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,62.90625,66.125,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,23.809524536132813,10,40,42.105262756347656,45,23.809524536132813,0,5,0,0,0,0,0,33.333335876464844,21.911500930786133,38654705664,0,21844705280,0
